fecha,T,HR,Vv,Dv,Gh
2008-01-20 10:00,18,48.11,3.59,100.82,918.04
2008-01-20 11:00,19.12,45.18,4.28,80.92,1052.71
2008-01-20 12:00,19.63,43.54,3.98,103.18,1004.64
2008-01-20 13:00,20.38,42.06,4.05,66.63,710.48
2008-01-20 14:00,19.04,50.78,3.94,8.24,366.84
2008-01-20 15:00,17.39,59.7,3.54,11.42,221.01
2008-01-20 16:00,19.69,50.22,3.82,18.53,482.23
2008-01-20 17:00,18.11,54.11,4.05,25.15,186.42
2008-01-20 18:00,15.24,62.23,3.55,20.51,9.61
2008-01-20 19:00,14.2,66.76,3.56,33.31,0
2008-01-20 20:00,12.52,83.12,2.19,192.45,0
2008-01-20 21:00,11.42,90.56,1.59,158.32,0
2008-01-20 22:00,11.11,91.79,1.37,136.53,0
2008-01-20 23:00,10.74,93.25,1.61,172.81,0
2008-01-21 00:00,10.64,92.4,1.86,144.86,0
2008-01-21 01:00,10.39,93.37,1.65,98.71,0
2008-01-21 02:00,10.19,93.93,2.03,59.73,0
2008-01-21 03:00,9.88,94.38,1.58,100.91,0
2008-01-21 04:00,9.91,92.28,1.2,40.22,0
2008-01-21 05:00,9.85,91.63,0.88,93.33,0
2008-01-21 06:00,9.73,91.33,0.92,27.25,3.24
2008-01-21 07:00,12.04,83.28,1.8,82.36,181.24
2008-01-21 08:00,14.82,71.17,2.4,112.76,406.31
2008-01-21 09:00,16.46,63.59,2.59,89.55,538.39
2008-01-21 10:00,18.23,55,2.4,52.13,649.86
2008-01-21 11:00,19,49.51,2.79,108.92,863.04
2008-01-21 12:00,20.6,43.33,3.6,121.5,1038.55
2008-01-21 13:00,20.13,43.93,3.93,102.75,476.35
2008-01-21 14:00,17.32,61.07,3.85,9.79,155.68
2008-01-21 15:00,16.99,60.19,3.12,353.01,264.01
2008-01-21 16:00,18.44,53.8,3,8.65,294.12
2008-01-21 17:00,16.79,60.47,2.77,27.1,76.15
2008-01-21 18:00,15.38,67.22,2.6,32.24,3.45
2008-01-21 19:00,14.43,70.41,2.65,32.5,0
2008-01-21 20:00,12.83,81,2.12,68.38,0
2008-01-21 21:00,11.54,90.51,1.39,202.41,0
2008-01-21 22:00,10.66,91.42,0.88,235.88,0
2008-01-21 23:00,10.7,90.88,1.6,61.74,0
2008-01-22 00:00,10.7,89.71,1.18,160.03,0
2008-01-22 01:00,11.01,86.3,2.38,194.75,0
2008-01-22 02:00,11.55,72.71,2.37,217.08,0
2008-01-22 03:00,9.71,87.43,1.79,41.26,0
2008-01-22 04:00,9.53,86.42,0.84,342.09,0
2008-01-22 05:00,10.11,86.88,1.1,24.98,0
2008-01-22 06:00,10.51,85.19,0.7,318.61,7.09
2008-01-22 07:00,13.39,73.5,1.14,93.15,177.71
2008-01-22 08:00,17.52,58.33,2.18,117.8,461.58
2008-01-22 09:00,17.85,57.62,3.26,98.52,698.19
2008-01-22 10:00,18.88,43.01,3.55,101.48,918.79
2008-01-22 11:00,20.4,39.87,3.37,119.09,911.95
2008-01-22 12:00,20.79,38.81,3.8,134.06,999.96
2008-01-22 13:00,20.45,47.15,4.51,33.15,637.21
2008-01-22 14:00,20.75,49.18,4.77,13.93,871.21
2008-01-22 15:00,20.6,48.93,4.67,19.01,661.14
2008-01-22 16:00,19.57,51.17,4.39,17.43,329.71
2008-01-22 17:00,18.07,53.8,4.03,19.77,127.32
2008-01-22 18:00,15.51,65.6,3.55,21.51,3.36
2008-01-22 19:00,13.83,79.21,3.6,275.05,0
2008-01-22 20:00,12.71,89.26,1.78,145.65,0
2008-01-22 21:00,12.44,89.58,1.91,126.6,0
2008-01-22 22:00,11.42,93.25,2.31,101.32,0
2008-01-22 23:00,11.6,91.47,1.54,106.47,0
2008-01-23 00:00,11.05,93.44,1.96,96.75,0
2008-01-23 01:00,11.08,91.38,1.96,72.88,0
2008-01-23 02:00,10.96,92.43,1.38,117.26,0
2008-01-23 03:00,10.63,93.2,1.9,108.31,0
2008-01-23 04:00,10.55,92.8,1.86,111.46,0
2008-01-23 05:00,10.76,88.54,1.1,113.71,0
2008-01-23 06:00,10.53,81.88,1.14,283.88,11.42
2008-01-23 07:00,13.56,77.88,1.98,101.19,177.05
2008-01-23 08:00,16.96,64.39,2.37,126.12,436.66
2008-01-23 09:00,17.67,61.01,2.87,103.77,703.82
2008-01-23 10:00,19.09,48,3.44,98.04,976.03
2008-01-23 11:00,20.25,39.6,3.75,79.88,1076.67
2008-01-23 12:00,20.73,41.4,4.61,49.88,808.31
2008-01-23 13:00,20.64,49.31,4.66,24.45,950.23
2008-01-23 14:00,21.03,46.55,4.58,29.16,755.1
2008-01-23 15:00,20.34,46.38,3.93,12.93,422.38
2008-01-23 16:00,18.46,56.3,4.65,30.99,230.96
2008-01-23 17:00,13.84,81.72,3.85,66.37,25.17
2008-01-23 18:00,13.23,85.05,2.18,101.19,1.77
2008-01-23 19:00,12.63,89.33,2.59,89.22,0
2008-01-23 20:00,12.18,92.56,2.38,97.07,0
2008-01-23 21:00,12.01,92.77,2.12,101.49,0
2008-01-23 22:00,11.45,95.48,2.24,102.86,0
2008-01-23 23:00,11.58,95.1,1.48,73.9,0
2008-01-24 00:00,11.69,91.35,2.08,55.71,0
2008-01-24 01:00,11.46,88.59,1.63,228.08,0
2008-01-24 02:00,11.22,85.38,0.63,243.71,0
2008-01-24 03:00,11.28,85.82,0.89,187.72,0
2008-01-24 04:00,11.15,90.42,0.88,168.94,0
2008-01-24 05:00,10.87,88.9,0.98,334.04,0
2008-01-24 06:00,11.14,92.53,0.99,100.48,19.08
2008-01-24 07:00,12.54,86.87,1.94,104.5,137.4
2008-01-24 08:00,12.9,83.86,2.14,102.87,168.74
2008-01-24 09:00,14.1,78.49,1.71,71.17,271.05
2008-01-24 10:00,14.79,75.19,1.09,51.07,274.39
2008-01-24 11:00,15.67,69.35,2.57,40.48,365.71
2008-01-24 12:00,16.5341735687,64.1600072689,2.224,27.046,501.5848963767
2008-01-24 13:00,18.03,57.07,3.45,47.92,800.73
2008-01-24 14:00,17.43,59.68,2.85,28.92,302.11
2008-01-24 15:00,17.7,58.52,2.66,21.61,354.93
2008-01-24 16:00,18.62,55.01,2.87,15.05,424.92
2008-01-24 17:00,16.11,62.18,2.63,23.87,63.58
2008-01-24 18:00,13.62,79.24,2.37,105.86,0.15
2008-01-24 19:00,12.66,86.06,1.87,142.97,0
2008-01-24 20:00,12.31,87.95,1.45,149.94,0
2008-01-24 21:00,11.8,90.85,1.65,99.8,0
2008-01-24 22:00,11.73,90.7,1.15,82.76,0
2008-01-24 23:00,11.33,92.21,1.68,100.31,0
2008-01-25 00:00,10.86,94.59,1.5,67.56,0
2008-01-25 01:00,10.99,89.33,1.98,40.01,0
2008-01-25 02:00,10.53,89.36,1.56,43.17,0
2008-01-25 03:00,10.87,79.34,1.59,27.05,0
2008-01-25 04:00,10.65,74.07,2.04,42.03,0
2008-01-25 05:00,10.53,75.89,1.69,34.79,0
2008-01-25 06:00,10.32,81.47,1.2,90.45,20.92
2008-01-25 07:00,12.6,72.51,0.92,93.39,115.38
2008-01-25 08:00,13.0063688447,71.4120644416,1.118,87.48,113.7794883727
2008-01-25 09:00,14.1717803654,71.2771351026,1.394,134.568,138.6205661301
2008-01-25 10:00,14.9161799176,72.3994411216,1.752,100.152,140.5528371545
2008-01-25 11:00,15.2413592593,75.8108591359,1.798,72.314,130.7944860634
2008-01-25 12:00,15.1065209028,79.9581827611,1.858,27.046,113.2614665622
2008-01-25 13:00,14.5998059834,82.7018945566,2.49,21.652,91.9545918169
2008-01-25 14:00,13.9100392276,84.9987878444,2.516,48.59,71.5224561802
2008-01-25 15:00,13.3464647002,86.7847135725,2.496,42.09,61.5781516061
2008-01-25 16:00,13.044977087,87.5176324147,2.6,84.02,55.5947435213
2008-01-25 17:00,12.8646490215,88.164572416,2.092,68.218,50.7304753445
2008-01-25 18:00,12.6315926501,89.0940541265,1.466,86.582,47.9709530019
2008-01-25 19:00,12.5083023593,89.8388820605,1.258,152.758,0
2008-01-25 20:00,12.6359434651,90.6160616262,1.116,189.676,0
2008-01-25 21:00,12.987552084,89.6026883601,1.098,147.04,0
2008-01-25 22:00,12.1700585447,91.2073369083,1.18,152.636,0
2008-01-25 23:00,12.0502163849,92.1899008094,1.048,180.9,0
2008-01-26 00:00,11.9909366617,92.1808444491,1.014,151.678,0
2008-01-26 01:00,11.7833022963,94.1693647491,0.894,130.752,0
2008-01-26 02:00,12.0865871318,88.5998715709,1.024,168.802,0
2008-01-26 03:00,11.8765883005,89.1691084362,1.09,159.532,0
2008-01-26 04:00,11.8722129361,91.0893586158,0.852,177.712,0
2008-01-26 05:00,12.2754230467,90.2436940256,0.98,190.466,104.3813250971
2008-01-26 06:00,12.8666413729,86.7212890098,0.934,182.838,142.257873609
2008-01-26 07:00,13.100953167,83.7371670233,1.012,184.264,166.1356681461
2008-01-26 08:00,13.0328773644,82.9494837646,1.432,145.996,167.5599292966
2008-01-26 09:00,12.6644596427,85.3235407629,1.74,140.49,148.0938563844
2008-01-26 10:00,12.5384120978,88.2950188537,1.598,115.08,132.9718938268
2008-01-26 11:00,12.7906428275,90.0498971512,1.498,32.012,132.503335489
2008-01-26 12:00,13.6352037693,88.2278279044,1.828,65.808,156.6203374186
2008-01-26 13:00,15.015298048,82.1646417985,1.888,61.348,199.0578068461
2008-01-26 14:00,16.1635043084,74.9095884813,2.414,56.848,228.297365636
2008-01-26 15:00,16.93,56.88,2.254,88.74,268.94
2008-01-26 16:00,15.88,65.07,2.406,19.086,166.69
2008-01-26 17:00,14.09,77.77,2.65,145.35,62.39
2008-01-26 18:00,12.51,88.34,2.17,142.75,2.81
2008-01-26 19:00,11.34,93.98,1.71,143.81,0
2008-01-26 20:00,10.97,94.58,1.96,149.13,0
2008-01-26 21:00,10.78,95.4,1.31,125.43,0
2008-01-26 22:00,10.49,97.15,1.05,139.17,0
2008-01-26 23:00,10.54,97.05,1.35,136.23,0
2008-01-27 00:00,9.93,98.02,1.42,100.06,0
2008-01-27 01:00,10.1,98.54,0.91,158.31,0
2008-01-27 02:00,10.25,98.19,0.72,96.26,0
2008-01-27 03:00,9.99,98.46,1.19,98.19,0
2008-01-27 04:00,9.8,99.01,1.14,108.61,0
2008-01-27 05:00,9.87,98.88,1.11,133.29,0
2008-01-27 06:00,9.84,98.77,0.82,112.64,9.5
2008-01-27 07:00,10.3,98.37,0.96,127.53,70.92
2008-01-27 08:00,11.04,97.76,1.19,150.78,209.15
2008-01-27 09:00,12.57,90.57,1.61,122.46,241.89
2008-01-27 10:00,14.59,75.5,1.14,329.11,402.45
2008-01-27 11:00,15.28,70.81,1.86,354.8,450.53
2008-01-27 12:00,16.98,65.56,1.81,39.07,526.63
2008-01-27 13:00,17.12,61.93,2.32,12.7,681.18
2008-01-27 14:00,18.16,56.65,2.83,8.56,715.85
2008-01-27 15:00,16.48,65.53,2.94,358.7,154.83
2008-01-27 16:00,15.73,68.61,2.05,107.11,169
2008-01-27 17:00,13.78,81.42,2.52,132.01,86.89
2008-01-27 18:00,11.97,90.07,1.77,106.03,1.31
2008-01-27 19:00,11.6,92.59,1.66,137.92,0
2008-01-27 20:00,10.94,95.46,1.56,116.71,0
2008-01-27 21:00,10.99,95.36,1.22,125.12,0
2008-01-27 22:00,10.88,96.39,1.11,147.67,0
2008-01-27 23:00,10.88,96.14,1.2,111.53,0
2008-01-28 00:00,10.82,96.22,1.16,137.51,0
2008-01-28 01:00,10.58,96.11,1.1,151.63,0
2008-01-28 02:00,10.42,96.55,0.89,126.4,0
2008-01-28 03:00,10.49,96.57,0.68,96.14,0
2008-01-28 04:00,10.45,96.55,0.68,98.72,0
2008-01-28 05:00,10.23,97.04,1.18,129.55,0
2008-01-28 06:00,10.13,97.69,0.99,102.54,3.52
2008-01-28 07:00,10.76,96.8,1.17,2.35,73.97
2008-01-28 08:00,11.23,92.79,0.98,58.79,68.15
2008-01-28 09:00,11.92,90.48,1.07,68.49,194.16
2008-01-28 10:00,14.82,79.1,1.68,47.62,753.76
2008-01-28 11:00,15.1,73.97,1.82,355.37,385.95
2008-01-28 12:00,15.23,72.41,1.56,67.26,158.68
2008-01-28 13:00,14.49,79.33,1.72,277.21,166.34
2008-01-28 14:00,13.86,78.57,1.74,172.5,196.55
2008-01-28 15:00,13.56,80.48,1.93,109.01,72.7
2008-01-28 16:00,12.67,87.83,1.93,140.61,20.7
2008-01-28 17:00,11.81,93.26,1.55,94.99,35.28
2008-01-28 18:00,11.32,94.71,1.2,93.99,3.5
2008-01-28 19:00,10.82,96.33,1.26,79.99,0
2008-01-28 20:00,10.46,98.49,1.61,101.18,0
2008-01-28 21:00,10.39,99.14,1.02,65.39,0
2008-01-28 22:00,10.5,98.97,1.31,132.34,0
2008-01-28 23:00,10.49,98.79,0.99,81.96,0
2008-01-29 00:00,10.26,98.81,0.98,113.79,0
2008-01-29 01:00,9.96,99.15,1.16,77.52,0
2008-01-29 02:00,9.88,99.31,1.21,84.49,0
2008-01-29 03:00,9.77,99.35,1.11,80.6,0
2008-01-29 04:00,9.65,99.38,1.14,82.62,0
2008-01-29 05:00,9.72,99.22,0.96,65.02,0
2008-01-29 06:00,9.73,99.25,1.09,61.04,3.44
2008-01-29 07:00,9.88,99.12,1.34,84.95,33.62
2008-01-29 08:00,9.91,99.27,1.46,92.92,60.32
2008-01-29 09:00,10.41,98.74,1.02,26.27,92.25
2008-01-29 10:00,11.35,97.58,1.26,17.5,187.99
2008-01-29 11:00,11.28,96.97,2.29,149.81,124.9
2008-01-29 12:00,11.36,92.9,1.7,189.81,59.38
2008-01-29 13:00,11.66,90.48,0.9,155.33,188.16
2008-01-29 14:00,14.24,77.76,1.16,134.36,449.01
2008-01-29 15:00,13.62,81.64,1.94,86.65,153.55
2008-01-29 16:00,11.48,92.41,1.94,108.52,30.43
2008-01-29 17:00,10.85,95.71,1.69,135.17,14.89
2008-01-29 18:00,10.6569171075,95.9737304559,2.05,88.294,0
2008-01-29 19:00,10.21,96.55,1.38,105.54,0
2008-01-29 20:00,9.79,98.42,1.2,91.12,0
2008-01-29 21:00,9.74,99.18,1.07,125.76,0
2008-01-29 22:00,9.82,99.12,0.9,100.29,0
2008-01-29 23:00,9.65,99.13,1.44,150.16,0
2008-01-30 00:00,9.49,99.5,1.22,118.47,0
2008-01-30 01:00,9.19,99.81,1.05,118.11,0
2008-01-30 02:00,9.06,99.75,0.93,97.39,0
2008-01-30 03:00,9.18,99.46,0.46,112.06,0
2008-01-30 04:00,9.19,99.27,0.77,108.75,0
2008-01-30 05:00,9.07,99.44,0.89,102.03,0
2008-01-30 06:00,9.17,99.34,0.88,90.25,11.46
2008-01-30 07:00,9.69,98.92,0.99,93.02,97.3
2008-01-30 08:00,11.23,97.32,1.26,104.57,263.45
2008-01-30 09:00,11.59,96.34,1.2,359.19,132.05
2008-01-30 10:00,12.44,85.98,1.4,17.34,303.91
2008-01-30 11:00,14.63,74.15,1.58,11.19,533.16
2008-01-30 12:00,15.3,71.16,2.05,5.71,535.44
2008-01-30 13:00,15.6,67.8,1.75,36.26,276.14
2008-01-30 14:00,14.7,73.72,2.33,144.92,158.36
2008-01-30 15:00,15.1,72.99,2.47,108.6,378.09
2008-01-30 16:00,14,78.35,2.66,139.88,131.04
2008-01-30 17:00,11.06,92.9,2.29,133.52,17.4
2008-01-30 18:00,9.92,97.59,1.82,99.45,0.04
2008-01-30 19:00,9.61,98.68,1.45,105.83,0
2008-01-30 20:00,9.52,98.94,1.4,124,0
2008-01-30 21:00,9.36,99.16,1.3,115.87,0
2008-01-30 22:00,9.39,99.1,1.14,120.16,0
2008-01-30 23:00,9.43,98.79,0.86,4.08,0
2008-01-31 00:00,9.38,98.64,0.82,37.92,0
2008-01-31 01:00,9.36,98.69,0.96,134.16,0
2008-01-31 02:00,9.2,98.78,1.05,133.63,0
2008-01-31 03:00,9.05,98.94,1.11,116.71,0
2008-01-31 04:00,8.89,99.36,1.13,93.85,0
2008-01-31 05:00,9.11,99.13,0.75,121.92,0
2008-01-31 06:00,9.19,98.88,0.82,114.85,5.83
2008-01-31 07:00,9.22,98.91,1.11,96.13,33.4
2008-01-31 08:00,9.7,98.5,1.25,90.42,121.63
2008-01-31 09:00,10.31,97.24,1.02,88.23,133.3
2008-01-31 10:00,11.12,94.28,1.2,101.62,300.79
2008-01-31 11:00,11.66,88.67,1.69,357.16,201.04
2008-01-31 12:00,12.41,84.45,2.34,355.75,374.04
2008-01-31 13:00,13.35,77.62,1.38,70.77,244.47
2008-01-31 14:00,13.77,77.73,0.99,19.72,165.16
2008-01-31 15:00,12.89,79.28,1.51,3.26,85.62
2008-01-31 16:00,12.13,80.88,1.74,355.67,73.04
2008-01-31 17:00,10.79,89.67,1.6,121.72,42.1
2008-01-31 18:00,9.4,95.16,1.6,115.65,0.98
2008-01-31 19:00,8.7,98.02,1.43,107.77,0
2008-01-31 20:00,8.66,98.29,1.31,120.99,0
2008-01-31 21:00,8.35,98.59,1.17,107.63,0
2008-01-31 22:00,8.55,98.55,0.85,122.25,0
2008-01-31 23:00,8.48,98.59,0.95,133.73,0
2008-02-01 00:00,8.49,98.62,0.95,136.58,0
2008-02-01 01:00,8.48,98.61,0.99,150.38,0
2008-02-01 02:00,8.5,98.49,0.95,137.54,0
2008-02-01 03:00,8.42,98.38,0.91,127.01,0
2008-02-01 04:00,8.25,98.26,1.03,126.44,0
2008-02-01 05:00,8.21,98.52,0.81,128.44,0
2008-02-01 06:00,8.57,98.21,0.66,51.85,0
2008-02-01 07:00,8.81,97.95,0.86,90.45,60.79
2008-02-01 08:00,9.42,96.14,0.96,99.8,71.9
2008-02-01 09:00,9.56,95.97,1.11,99.07,137.46
2008-02-01 10:00,10.68,89.78,0.92,48.34,213.12
2008-02-01 11:00,10.86,87.73,1.49,335.38,280.16
2008-02-01 12:00,12.19,81.38,1.76,349.08,621.04
2008-02-01 13:00,13.22,78.27,1.34,59.8,423.18
2008-02-01 14:00,13.24,81.72,2.41,130.51,293.44
2008-02-01 15:00,11.19,94.17,2.19,140.04,145.05
2008-02-01 16:00,10.86,94.64,1.91,160.37,70.86
2008-02-01 17:00,10.41,94.86,1.95,157.09,26.91
2008-02-01 18:00,9.64,96.69,2.39,146.26,0.4
2008-02-01 19:00,9.27,97.43,1.58,118.7,0
2008-02-01 20:00,8.77,98.53,1.3,91.05,0
2008-02-01 21:00,8.69,99.24,1.55,129.96,0
2008-02-01 22:00,8.65,99.27,1.02,114.69,0
2008-02-01 23:00,8.55,99.16,1.11,136.89,0
2008-02-02 00:00,8.34,99.36,1.18,134.68,0
2008-02-02 01:00,8.11,99.47,1.14,106.51,0
2008-02-02 02:00,8.02,99.49,1.25,147.13,0
2008-02-02 03:00,7.96,99.35,0.72,88,0
2008-02-02 04:00,7.99,99.18,0.81,85.62,0
2008-02-02 05:00,7.99,99.24,0.59,77.17,0
2008-02-02 06:00,8.13,99,0.71,129.16,4.64
2008-02-02 07:00,8.88,98.5,0.58,149.92,104.75
2008-02-02 08:00,11.74,88.25,1.08,96.25,414.15
2008-02-02 09:00,13.03,74.67,1.76,105.54,662.68
2008-02-02 10:00,13.99,66.79,1.24,12.77,446.14
2008-02-02 11:00,14.36,65.05,2.26,358.89,759.09
2008-02-02 12:00,16.72,54.89,2.44,355.75,1139.16
2008-02-02 13:00,17.61,49.77,2.66,359.63,1107.58
2008-02-02 14:00,17.23,49.35,3.22,358.34,659.74
2008-02-02 15:00,16.4,51.35,3.51,359.61,517.71
2008-02-02 16:00,14.73,62.18,3.27,358.1,244.04
2008-02-02 17:00,13.99,65.6,1.77,51.1,68.88
2008-02-02 18:00,11.89,78.8,2.03,94.03,6.11
2008-02-02 19:00,10.24,91.52,1.57,147.52,0
2008-02-02 20:00,10.02,92.12,1.63,148.11,0
2008-02-02 21:00,9.69,92.6,1.61,129.5,0
2008-02-02 22:00,9.74,92.04,0.97,150.65,0
2008-02-02 23:00,10.17,88.4,0.96,46.43,0
2008-02-03 00:00,9.39,95.12,0.88,134.84,0
2008-02-03 01:00,9.15,96.18,0.96,130.88,0
2008-02-03 02:00,9.27,95.8,0.74,106.22,0
2008-02-03 03:00,9.08,95.08,0.95,98.18,0
2008-02-03 04:00,9.09,96.33,0.76,124.85,0
2008-02-03 05:00,8.95,96.66,1.03,89.61,0
2008-02-03 06:00,8.57,98.96,0.62,42.78,3.13
2008-02-03 07:00,8.86,98.93,0.95,80.48,26.72
2008-02-03 08:00,9.01,98.83,1.29,114.12,77.46
2008-02-03 09:00,9.99,97.83,0.86,80.18,156.05
2008-02-03 10:00,11.84,90.75,0.92,0.44,404.6
2008-02-03 11:00,13.92,75,2.14,0.92,662.69
2008-02-03 12:00,14.36,72.93,3.36,359.27,936.08
2008-02-03 13:00,15.97,61.2,2.51,359.65,606.81
2008-02-03 14:00,15.57,59.68,1.83,0.18,287.27
2008-02-03 15:00,15.87,60.42,1.66,5.62,223.23
2008-02-03 16:00,15.02,64.07,2.11,0,154.01
2008-02-03 17:00,13.81,72.22,2.38,359.22,70.86
2008-02-03 18:00,12.2,79.57,1.69,356.7,6.03
2008-02-03 19:00,11.4,85.35,1.41,81.35,0
2008-02-03 20:00,10.36,94.11,1.2,118.97,0
2008-02-03 21:00,10.11,95.09,1.25,116.13,0
2008-02-03 22:00,9.79,95.23,1.26,145.04,0
2008-02-03 23:00,9.58,95.32,1.49,144,0
2008-02-04 00:00,9.49,94.81,1.28,157.68,0
2008-02-04 01:00,9.91,92.34,0.71,133.92,0
2008-02-04 02:00,9.8,92.63,0.9,118.73,0
2008-02-04 03:00,9.5,94.24,1,140.05,0
2008-02-04 04:00,9.75,92.49,0.64,132.84,0
2008-02-04 05:00,9.78,92.78,0.53,53.81,0
2008-02-04 06:00,9.63,93.95,1.02,108.74,1.02
2008-02-04 07:00,10,93.42,0.65,65.64,36.57
2008-02-04 08:00,11.64,85.08,0.91,17.29,175.71
2008-02-04 09:00,12.99,79.13,1.05,83.74,230.59
2008-02-04 10:00,15.3,67.43,1.17,0.24,498.36
2008-02-04 11:00,15.77,64.79,1.69,98.36,385.67
2008-02-04 12:00,15.95,59.99,1.4,159.64,438.63
2008-02-04 13:00,17.14,56.09,2.14,38.36,488.92
2008-02-04 14:00,16.23,62.28,2.59,353,336.68
2008-02-04 15:00,15.93,65.02,2.84,356.67,345.93
2008-02-04 16:00,14.96,68.49,3.14,357.95,232.38
2008-02-04 17:00,13.85,71.46,2.89,352.67,48.4
2008-02-04 18:00,12.95,72.43,2.22,0,3.18
2008-02-04 19:00,11.54,80.13,1.31,20.78,0
2008-02-04 20:00,10.41,85.34,0.76,248.42,0
2008-02-04 21:00,9.4,93.89,0.81,183.32,0
2008-02-04 22:00,9.17,95.04,0.97,164.14,0
2008-02-04 23:00,8.62,95.73,1.4,146.77,0
2008-02-05 00:00,8.09,95.79,0.93,201.32,0
2008-02-05 01:00,7.31,93.29,0.72,244.65,0
2008-02-05 02:00,6.58,92.99,0.57,343.43,0
2008-02-05 03:00,6.67,92.68,0.68,319.93,0
2008-02-05 04:00,6.47,92.05,0.94,316.85,0
2008-02-05 05:00,6.22,90.07,0.82,238.4,0
2008-02-05 06:00,6.27,89.94,0.61,238.11,13.62
2008-02-05 07:00,11.02,71.77,0.85,41.49,161.96
2008-02-05 08:00,13.03,61.11,1.16,50.56,400.69
2008-02-05 09:00,14.43,60.23,1.37,120.46,588.22
2008-02-05 10:00,15.32,58.75,1.08,3.16,494.61
2008-02-05 11:00,16.46,54.07,1.43,83.74,422.82
2008-02-05 12:00,18,49.03,1.89,130.66,936.69
2008-02-05 13:00,17.58,49.17,2.55,140.52,617.25
2008-02-05 14:00,18.23,48.53,3.2,89.03,625.63
2008-02-05 15:00,16.03,61.41,3.27,356.46,329.25
2008-02-05 16:00,15.64,62.22,2.34,352.67,140.52
2008-02-05 17:00,14.88,66.05,1.86,0,76.24
2008-02-05 18:00,12.59,76.83,1.8,0.76,3.77
2008-02-05 19:00,11.16,81.79,1.3,340.11,0
2008-02-05 20:00,10.32,88.44,0.94,157.32,0
2008-02-05 21:00,9.93,93.02,1.15,137.87,0
2008-02-05 22:00,9.84,93.2,1.37,148.66,0
2008-02-05 23:00,10.09,90.89,1,124.14,0
2008-02-06 00:00,9.59,89.25,1.64,153.21,0
2008-02-06 01:00,9.11,86.84,1.73,177.48,0
2008-02-06 02:00,8.85,83.6,1.93,158.6,0
2008-02-06 03:00,8.15,83.36,0.74,294.72,0
2008-02-06 04:00,8.45,83.24,0.57,319.82,0
2008-02-06 05:00,7.54,86.03,0.55,261.22,0
2008-02-06 06:00,7.75,86.77,1.02,347.49,10.33
2008-02-06 07:00,11.99,71.98,1.1,67.24,146.28
2008-02-06 08:00,14.29,62.43,1.71,83.06,401.13
2008-02-06 09:00,15.87,58.5,1.73,68.47,647.91
2008-02-06 10:00,17.81,45.34,1.86,89.57,851.45
2008-02-06 11:00,19.43,40.64,2.18,123.7,1020.63
2008-02-06 12:00,20.09,39.22,2.18,109.05,1005.3
2008-02-06 13:00,19.09,47.67,3.51,8.06,645.66
2008-02-06 14:00,17.88,54.41,3.91,354.1,463.72
2008-02-06 15:00,17.33,55.67,4.47,357.77,548.73
2008-02-06 16:00,16.31,57.52,3.73,342.15,269.03
2008-02-06 17:00,15.95,59.32,3.24,359.51,135.54
2008-02-06 18:00,14.27,65.57,2.64,357.51,6.35
2008-02-06 19:00,12.66,78.56,1.73,110.17,0
2008-02-06 20:00,11.92,85.5,0.99,156.25,0
2008-02-06 21:00,10.77,91.53,1.24,134.93,0
2008-02-06 22:00,10.87,90.65,1.26,140.79,0
2008-02-06 23:00,10.85,89.5,1.27,146.97,0
2008-02-07 00:00,10.29,93.11,1.25,97.99,0
2008-02-07 01:00,10.1,92.82,1.3,136.84,0
2008-02-07 02:00,9.89,91.29,1.23,137.37,0
2008-02-07 03:00,9.68,88.25,1.33,161.42,0
2008-02-07 04:00,8.66,88.8,0.87,135.09,0
2008-02-07 05:00,7.78,90.76,0.66,287.59,0
2008-02-07 06:00,7.97,90.21,0.74,252.81,12.04
2008-02-07 07:00,12.55,72,1.34,156.94,145.22
2008-02-07 08:00,14.98,54.26,2.6,159.02,410.98
2008-02-07 09:00,16.89,45.75,1.85,96.69,661.41
2008-02-07 10:00,18.13,41.73,2.09,98.38,866.02
2008-02-07 11:00,18.93,41.71,2.42,118.89,1027.69
2008-02-07 12:00,20.12,35.84,2.97,101.98,1085.05
2008-02-07 13:00,21.4,32.94,2.52,42.77,1004.19
2008-02-07 14:00,20.39,38.32,2.9,39.1,736.55
2008-02-07 15:00,19.74,47.31,3.23,359.07,672.24
2008-02-07 16:00,18.31,52,3.14,357.02,297.1
2008-02-07 17:00,16.69,58.71,2.65,352.99,138.39
2008-02-07 18:00,14.76,66.76,1.85,4.52,3.82
2008-02-07 19:00,13.23,75.33,1.24,52.6,0
2008-02-07 20:00,12.03,78.42,0.93,29.66,0
2008-02-07 21:00,11.78,79.63,1.21,193.96,0
2008-02-07 22:00,10.85,81.71,0.92,213.55,0
2008-02-07 23:00,11.72,67.09,1.82,195.05,0
2008-02-08 00:00,11.23,66.56,0.91,62.32,0
2008-02-08 01:00,9.14,83.84,0.68,267.32,0
2008-02-08 02:00,8.61,86.75,0.78,289.49,0
2008-02-08 03:00,8.48,87.77,0.93,259.26,0
2008-02-08 04:00,7.85,89.22,0.79,153.98,0
2008-02-08 05:00,8.14,83.75,1.03,258.63,0
2008-02-08 06:00,7.91,85.72,1,235.49,9.2
2008-02-08 07:00,12.29,69.41,1.69,149.4,152.22
2008-02-08 08:00,14.65,64.25,1.23,29.68,349.87
2008-02-08 09:00,16.92,57.2,1.43,111.56,624.27
2008-02-08 10:00,18.55,44.23,2.03,255.41,761.01
